Age Ma	d18O adj	d18O 5pt	tempC	tempC_5pt
3.868	2.8	2.878	5.5576	5.28420376
3.868	2.7	2.838	5.9106	5.42419416
3.868	2.93	2.792	5.102886	5.58573696
3.872	2.78	2.822	5.627976	5.48031576
3.872	2.75	2.88	5.73375	5.277216
3.872	2.95	2.92	5.03335	5.137696
3.876	2.99	3.008	4.894614	4.83232896
3.876	3.13	3.062	4.412566	4.64601816
3.878	3.22	3.126	4.105576	4.42626264
3.879	3.02	3.154	4.790856	4.33048024
3.88	3.27	3.136	3.936006	4.39202944
3.883	3.13	3.164	4.412566	4.29632544
3.884	3.04	3.17	4.721824	4.275846
3.884	3.36	3.144	3.632544	4.36466304
3.885	3.05	3.14	4.68735	4.378344
3.887	3.14	3.172	4.378344	4.26902176
3.888	3.11	3.066	4.481094	4.63224984
3.888	3.2	3.082	4.1736	4.57722136
3.891	2.83	3.026	5.452246	4.77013464
3.892	3.13	3.024	4.412566	4.77704064
3.894	2.86	2.988	5.347144	4.90154016
3.896	3.1	2.966	4.5154	4.97780184
3.897	3.02	2.946	4.790856	5.04724824
3.9	2.72	2.968	5.839776	4.97086336
3.9	3.03	2.95	4.756326	5.03335
3.902	2.97	2.956	4.963926	5.01251104
3.904	3.01	3.004	4.825414	4.84616224
3.905	3.05	2.988	4.68735	4.90154016
3.906	2.96	3.002	4.998624	4.85308056
3.908	2.95	2.982	5.03335	4.92232536
3.908	3.04	2.986	4.721824	4.90846744
3.912	2.91	2.988	5.172534	4.90154016
3.912	3.07	3.006	4.618486	4.83924504
3.915	2.97	2.97	4.963926	4.963926
3.916	3.04	2.96	4.721824	4.998624
3.918	2.86	2.916	5.347144	5.15162784
3.918	2.86	2.934	5.347144	5.08896984
3.92	2.85	2.918	5.38215	5.14466136
3.92	3.06	2.916	4.652904	5.15162784
3.921	2.96	2.926	4.998624	5.11680664
3.921	2.85	2.986	5.38215	4.90846744
3.923	2.91	3.046	5.172534	4.70113624
3.923	3.15	3.048	4.34415	4.69424256
3.924	3.36	3.12	3.632544	4.446816
3.925	2.97	3.15	4.963926	4.34415
3.927	3.21	3.198	4.139574	4.18040856
3.927	3.06	3.164	4.652904	4.29632544
3.928	3.39	3.17	3.531894	4.275846
3.929	3.19	3.106	4.207654	4.49481304
3.929	3	3.142	4.86	4.37150296
3.931	2.89	3.096	5.242294	4.52913024
3.932	3.24	3.056	4.037664	4.66667904
3.933	3.16	3.028	4.309984	4.76322976
3.934	2.99	3.07	4.894614	4.618486
3.935	2.86	3.01	5.347144	4.825414
3.936	3.1	2.926	4.5154	5.11680664
3.938	2.94	2.93	5.068104	5.102886
3.938	2.74	2.904	5.769064	5.19345024
3.94	3.01	2.83	4.825414	5.452246
3.941	2.73	2.758	5.804406	5.70551896
3.942	2.73	2.796	5.804406	5.57166624
3.943	2.58	2.816	6.337896	5.50137984
3.944	2.93	2.866	5.102886	5.32615384
3.944	3.11	2.95	4.481094	5.03335
3.944	2.98	3.04	4.929256	4.721824
3.946	3.15	3.046	4.34415	4.70113624
3.947	3.03	3.044	4.756326	4.70803104
3.948	2.96	3.082	4.998624	4.57722136
3.949	3.1	3.058	4.5154	4.65979096
3.95	3.17	3.056	4.275846	4.66667904
3.952	3.03	3.054	4.756326	4.67356824
3.952	3.02	2.99	4.790856	4.894614
3.953	2.95	2.934	5.03335	5.08896984
3.954	2.78	2.934	5.627976	5.08896984
3.956	2.89	2.906	5.242294	5.18647704
3.956	3.03	2.94	4.756326	5.068104
3.956	2.88	2.986	5.277216	4.90846744
3.956	3.12	3.018	4.446816	4.79776536
3.958	3.01	3.042	4.825414	4.71492696
3.959	3.05	3.07	4.68735	4.618486
3.96	3.15	3.076	4.34415	4.59784864
3.961	3.02	3.078	4.790856	4.59097176
3.962	3.15	3.096	4.34415	4.52913024
3.964	3.02	3.14	4.790856	4.378344
3.964	3.14	3.144	4.378344	4.36466304
3.966	3.37	3.158	3.598966	4.31681496
3.966	3.04	3.186	4.721824	4.22128344
3.967	3.22	3.216	4.105576	4.11917184
3.968	3.16	3.164	4.309984	4.29632544
3.97	3.29	3.192	3.868374	4.20084096
3.97	3.11	3.152	4.481094	4.33731456
3.972	3.18	3.15	4.241736	4.34415
3.973	3.02	3.146	4.790856	4.35782424
3.976	3.15	3.172	4.34415	4.26902176
3.977	3.27	3.15	3.936006	4.34415
3.977	3.24	3.174	4.037664	4.26219864
3.98	3.07	3.22	4.618486	4.105576
3.98	3.14	3.23	4.378344	4.071606
3.982	3.38	3.228	3.565416	4.07839776
3.983	3.32	3.244	3.767136	4.02409504
3.984	3.23	3.248	4.071606	4.01053056
3.984	3.15	3.236	4.34415	4.05123744
3.987	3.16	3.21	4.309984	4.139574
3.988	3.32	3.202	3.767136	4.16679256
3.988	3.19	3.25	4.207654	4.00375
3.99	3.19	3.266	4.207654	3.94954584
3.992	3.39	3.334	3.531894	3.71997784
3.992	3.24	3.406	4.037664	3.47831704
3.994	3.66	3.426	2.637384	3.41144664
3.996	3.55	3.424	2.99935	3.41812864
3.996	3.29	3.474	3.868374	3.25141464
3.999	3.38	3.404	3.565416	3.48501024
4	3.49	3.382	3.198214	3.55870936
4	3.31	3.306	3.800854	3.81434904
4.001	3.44	3.288	3.364704	3.87513216
4.003	2.91	3.25	5.172534	4.00375
4.004	3.29	3.232	3.868374	4.06481536
4.004	3.3	3.22	3.8346	4.105576
4.005	3.22	3.264	4.105576	3.95631744
4.007	3.38	3.254	3.565416	3.99019224
4.008	3.13	3.224	4.412566	4.09198464
4.008	3.24	3.196	4.037664	4.18721824
4.009	3.15	3.152	4.34415	4.33731456
4.011	3.08	3.11	4.584096	4.481094
4.012	3.16	3.092	4.309984	4.54286496
4.013	2.92	3.028	5.137696	4.76322976
4.014	3.15	3.036	4.34415	4.73562144
4.016	2.83	3.038	5.452246	4.72872216
4.016	3.12	3.074	4.446816	4.60472664
4.02	3.17	3.074	4.275846	4.60472664
4.02	3.1	3.11	4.5154	4.481094
4.02	3.15	3.11	4.34415	4.481094
4.021	3.01	3.112	4.825414	4.47423616
4.023	3.12	3.08	4.446816	4.584096
4.024	3.18	3.094	4.241736	4.53599704
4.027	2.94	3.102	5.068104	4.50853656
4.028	3.22	2.964	4.105576	4.98474144
4.03	3.05	2.984	4.68735	4.91539584
4.031	2.43	3.05	6.877686	4.68735
4.032	3.28	3.05	3.902176	4.68735
4.034	3.27	2.95	3.936006	5.03335
4.036	3.22	3.146	4.105576	4.35782424
4.037	2.55	3.136	6.44535	4.39202944
4.037	3.41	3.06	3.464934	4.652904
4.04	3.23	3.084	4.071606	4.57034784
4.04	2.89	3.248	5.242294	4.01053056
4.041	3.34	3.236	3.699784	4.05123744
4.043	3.37	3.246	3.598966	4.01731224
4.044	3.35	3.31	3.66615	3.800854
4.044	3.28	3.3	3.902176	3.8346
4.046	3.21	3.276	4.139574	3.91570464
4.048	3.29	3.262	3.868374	3.96309016
4.048	3.25	3.276	4.00375	3.91570464
4.049	3.28	3.268	3.902176	3.94277536
4.051	3.35	3.214	3.66615	4.12597144
4.052	3.17	3.154	4.275846	4.33048024
4.053	3.02	3.12	4.790856	4.446816
4.053	2.95	3.076	5.03335	4.59784864
4.055	3.11	3.064	4.481094	4.63913344
4.055	3.13	3.086	4.412566	4.56347544
4.056	3.11	3.118	4.481094	4.45366936
4.058	3.13	3.138	4.412566	4.38518616
4.06	3.11	3.108	4.481094	4.48795296
4.062	3.21	3.108	4.139574	4.48795296
4.062	2.98	3.09	4.929256	4.549734
4.064	3.11	3.114	4.481094	4.46737944
4.065	3.04	3.098	4.721824	4.52226456
4.068	3.23	3.088	4.071606	4.55660416
4.068	3.13	3.078	4.412566	4.59097176
4.069	2.93	3.098	5.102886	4.52226456
4.072	3.06	3.062	4.652904	4.64601816
4.072	3.14	3.074	4.378344	4.60472664
4.076	3.05	3.066	4.68735	4.63224984
4.076	3.19	3.038	4.207654	4.72872216
4.076	2.89	3.054	5.242294	4.67356824
4.079	2.92	3.07	5.137696	4.618486
4.08	3.22	3.032	4.105576	4.74942336
4.082	3.13	3.102	4.412566	4.50853656
4.082	3	3.134	4.86	4.39887384
4.084	3.24	3.092	4.037664	4.54286496
4.085	3.08	3.114	4.584096	4.46737944
4.086	3.01	3.112	4.825414	4.47423616
4.088	3.24	3.09	4.037664	4.549734
4.088	2.99	3.114	4.894614	4.46737944
4.089	3.13	3.148	4.412566	4.35098656
4.091	3.2	3.14	4.1736	4.378344
4.092	3.18	3.184	4.241736	4.22809984
4.093	3.2	3.132	4.1736	4.40571936
4.096	3.21	3.112	4.139574	4.47423616
4.097	2.87	3.092	5.312166	4.54286496
4.098	3.1	3.092	4.5154	4.54286496
4.1	3.08	3.014	4.584096	4.81158744
4.1	3.2	3.006	4.1736	4.83924504
4.101	2.82	3.022	5.487336	4.78394776
4.102	2.83	3.018	5.452246	4.79776536
4.104	3.18	2.924	4.241736	5.12376864
4.106	3.06	2.994	4.652904	4.88076504
4.107	2.73	3.006	5.804406	4.83924504
4.108	3.17	3	4.275846	4.86
4.111	2.89	2.936	5.242294	5.08201344
4.112	3.15	2.942	4.34415	5.06115096
4.112	2.74	2.892	5.769064	5.23531296
4.113	2.76	2.938	5.698464	5.07505816
4.114	2.92	2.9	5.137696	5.2074
4.116	3.12	2.912	4.446816	5.16556416
4.117	2.96	2.986	4.998624	4.90846744
4.117	2.8	3.008	5.5576	4.83232896
4.12	3.13	3.002	4.412566	4.85308056
4.12	3.03	3.014	4.756326	4.81158744
4.12	3.09	3.024	4.549734	4.77704064
4.122	3.02	3.014	4.790856	4.81158744
4.123	2.85	3.038	5.38215	4.72872216
4.124	3.08	2.894	4.584096	5.22833304
4.124	3.15	2.84	4.34415	5.417184
4.126	2.37	2.828	7.095366	5.45926176
4.126	2.75	2.856	5.73375	5.36114304
4.128	2.79	2.836	5.592774	5.43120544
4.128	3.22	2.94	4.105576	5.068104
4.13	3.05	2.948	4.68735	5.04029856
4.13	2.89	2.988	5.242294	4.90154016
4.131	2.79	2.96	5.592774	4.998624
4.132	2.99	2.87	4.894614	5.312166
4.132	3.08	2.868	4.584096	5.31915936
4.133	2.6	2.898	6.2664	5.21437656
4.134	2.88	2.874	5.277216	5.29818264
4.135	2.94	2.896	5.068104	5.22135424
4.136	2.87	2.96	5.312166	4.998624
4.137	3.19	2.962	4.207654	4.99168216
4.137	2.92	2.996	5.137696	4.87384224
4.138	2.89	3.002	5.242294	4.85308056
4.14	3.11	2.972	4.481094	4.95698976
4.14	2.9	2.97	5.2074	4.963926
4.141	3.04	3.022	4.721824	4.78394776
4.142	2.91	2.976	5.172534	4.94312064
4.143	3.15	3.008	4.34415	4.83232896
4.144	2.88	3.032	5.277216	4.74942336
4.144	3.06	3.028	4.652904	4.76322976
4.146	3.16	3.06	4.309984	4.652904
4.148	2.89	3.116	5.242294	4.46052384
4.148	3.31	3.12	3.800854	4.446816
4.149	3.16	3.164	4.309984	4.29632544
4.149	3.08	3.134	4.584096	4.39887384
4.152	3.38	3.054	3.565416	4.67356824
4.153	2.74	3.112	5.769064	4.47423616
4.154	2.91	3.136	5.172534	4.39202944
4.154	3.45	3.036	3.33135	4.73562144
4.156	3.2	3.04	4.1736	4.721824
4.157	2.88	3.116	5.277216	4.46052384
4.157	2.76	3.05	5.698464	4.68735
4.159	3.29	3.07	3.868374	4.618486
4.16	3.12	3.05	4.446816	4.68735
4.161	3.3	3.132	3.8346	4.40571936
4.162	2.78	3.108	5.627976	4.48795296
4.163	3.17	3.058	4.275846	4.65979096
4.164	3.17	2.968	4.275846	4.97086336
4.167	2.87	3.054	5.312166	4.67356824
4.167	2.85	3.026	5.38215	4.77013464
4.168	3.21	2.976	4.139574	4.94312064
4.169	3.03	3.02	4.756326	4.790856
4.172	2.92	3.05	5.137696	4.68735
4.172	3.09	3.022	4.549734	4.78394776
4.175	3	2.972	4.86	4.95698976
4.175	3.07	2.992	4.618486	4.88768896
4.175	2.78	2.956	5.627976	5.01251104
4.176	3.02	2.954	4.790856	5.01945624
4.177	2.91	2.912	5.172534	5.16556416
4.179	2.99	2.974	4.894614	4.95005464
4.18	2.86	2.934	5.347144	5.08896984
4.18	3.09	2.932	4.549734	5.09592736
4.181	2.82	2.952	5.487336	5.02640256
4.183	2.9	2.952	5.2074	5.02640256
4.184	3.09	2.938	4.549734	5.07505816
4.185	2.86	2.992	5.347144	4.88768896
4.187	3.02	2.99	4.790856	4.894614
4.188	3.09	2.964	4.549734	4.98474144
4.189	2.89	2.97	5.242294	4.963926
4.189	2.96	2.984	4.998624	4.91539584
4.19	2.89	2.956	5.242294	5.01251104
4.192	3.09	2.956	4.549734	5.01251104
4.193	2.95	2.972	5.03335	4.95698976
4.193	2.89	2.968	5.242294	4.97086336
4.196	3.04	2.946	4.721824	5.04724824
4.197	2.87	2.97	5.312166	4.963926
4.198	2.98	2.962	4.929256	4.99168216
4.2	3.07	2.952	4.618486	5.02640256
4.2	2.85	2.982	5.38215	4.92232536
4.202	2.99	3.004	4.894614	4.84616224
4.204	3.02	2.964	4.790856	4.98474144
4.204	3.09	2.874	4.549734	5.29818264
4.206	2.87	2.834	5.312166	5.43821784
4.206	2.4	2.846	6.9864	5.39616024
4.206	2.79	2.832	5.592774	5.44523136
4.206	3.08	2.872	4.584096	5.30517376
4.208	3.02	3	4.790856	4.86
4.21	3.07	3.02	4.618486	4.790856
4.212	3.04	3.054	4.721824	4.67356824
4.213	2.89	3.07	5.242294	4.618486
4.216	3.25	3.054	4.00375	4.67356824
4.216	3.1	3.01	4.5154	4.825414
4.217	2.99	3.014	4.894614	4.81158744
4.217	2.82	2.928	5.487336	5.10984576
4.218	2.91	2.924	5.172534	5.12376864
4.219	2.82	2.896	5.487336	5.22135424
4.22	3.08	2.896	4.584096	5.22135424
4.221	2.85	2.88	5.38215	5.277216
4.222	2.82	2.926	5.487336	5.11680664
4.224	2.83	2.88	5.452246	5.277216
4.224	3.05	2.888	4.68735	5.24927616
4.226	2.85	2.9	5.38215	5.2074
4.226	2.89	2.972	5.242294	4.95698976
4.227	2.88	2.968	5.277216	4.97086336
4.228	3.19	2.986	4.207654	4.90846744
4.228	3.03	3.012	4.756326	4.81850016
4.229	2.94	3.088	5.068104	4.55660416
4.232	3.02	3.052	4.790856	4.68045856
4.232	3.26	3.078	3.969864	4.59097176
4.232	3.01	3.092	4.825414	4.54286496
4.233	3.16	3.106	4.309984	4.49481304
4.235	3.01	3.082	4.825414	4.57722136
4.236	3.09	3.042	4.549734	4.71492696
4.237	3.14	3.028	4.378344	4.76322976
4.237	2.81	3.054	5.522454	4.67356824
4.238	3.09	3.042	4.549734	4.71492696
4.24	3.14	3.038	4.378344	4.72872216
4.241	3.03	3.044	4.756326	4.70803104
4.244	3.12	2.998	4.446816	4.86692056
4.245	2.84	2.942	5.417184	5.06115096
4.245	2.86	2.91	5.347144	5.172534
4.247	2.86	2.91	5.347144	5.172534
4.248	2.87	2.894	5.312166	5.22833304
4.248	3.12	2.892	4.446816	5.23531296
4.248	2.76	2.936	5.698464	5.08201344
4.249	2.85	2.92	5.38215	5.137696
4.249	3.08	2.904	4.584096	5.19345024
4.251	2.79	2.984	5.592774	4.91539584
4.251	3.04	3.076	4.721824	4.59784864
4.252	3.16	2.982	4.309984	4.92232536
4.254	3.31	3.092	3.800854	4.54286496
4.256	2.61	3.136	6.230694	4.39202944
4.256	3.34	3.13	3.699784	4.412566
4.256	3.26	3.084	3.969864	4.57034784
4.257	3.13	3.082	4.412566	4.57722136
4.258	3.08	3.024	4.584096	4.77704064
4.258	2.6	3.036	6.2664	4.73562144
4.259	3.05	3.042	4.68735	4.71492696
4.26	3.32	3.038	3.767136	4.72872216
4.261	3.16	3.15	4.309984	4.34415
4.263	3.06	3.202	4.652904	4.16679256
4.263	3.16	3.152	4.309984	4.33731456
4.264	3.31	3.12	3.800854	4.446816
4.266	3.07	3.138	4.618486	4.38518616
4.267	3	3.134	4.86	4.39887384
4.267	3.15	3.062	4.34415	4.64601816
4.268	3.14	3.018	4.378344	4.79776536
4.269	2.95	3.008	5.03335	4.83232896
4.27	2.85	2.994	5.38215	4.88076504
4.271	2.95	2.928	5.03335	5.10984576
4.272	3.08	2.902	4.584096	5.20042456
4.273	2.81	2.922	5.522454	5.13073176
4.273	2.82	2.952	5.487336	5.02640256
4.274	2.95	2.874	5.03335	5.29818264
4.276	3.1	2.852	4.5154	5.37514656
4.278	2.69	2.81	5.946054	5.522454
4.279	2.7	2.848	5.9106	5.38915456
4.2795	2.61	2.862	6.230694	5.34014616
4.28	3.14	2.94	4.378344	5.068104
4.281	3.17	3.022	4.275846	4.78394776
4.284	3.08	3.102	4.584096	4.50853656
4.285	3.11	3.124	4.481094	4.43311264
4.285	3.01	3.068	4.825414	4.62536736
4.288	3.25	3.034	4.00375	4.74252184
4.288	2.89	3.006	5.242294	4.83924504
4.29	2.91	3.01	5.172534	4.825414
4.291	2.97	2.916	4.963926	5.15162784
4.291	3.03	2.94	4.756326	5.068104
4.292	2.78	2.96	5.627976	4.998624
4.294	3.01	2.948	4.825414	5.04029856
4.294	3.01	2.928	4.825414	5.10984576
4.296	2.91	2.938	5.172534	5.07505816
4.298	2.93	2.926	5.102886	5.11680664
4.3	2.83	2.896	5.452246	5.22135424
4.3	2.95	2.914	5.03335	5.15859544
4.302	2.86	2.892	5.347144	5.23531296
4.304	3	2.952	4.86	5.02640256
4.305	2.82	2.992	5.487336	4.88768896
4.306	3.13	3.038	4.412566	4.72872216
4.307	3.15	3.058	4.34415	4.65979096
4.308	3.09	3.104	4.549734	4.50167424
4.311	3.1	3.05	4.5154	4.68735
4.312	3.05	2.942	4.68735	5.06115096
4.315	2.86	2.902	5.347144	5.20042456
4.316	2.61	2.868	6.230694	5.31915936
4.316	2.89	2.816	5.242294	5.50137984
4.316	2.93	2.784	5.102886	5.61389184
4.319	2.79	2.838	5.592774	5.42419416
4.319	2.7	2.808	5.9106	5.52948096
4.32	2.88	2.814	5.277216	5.50840344
4.321	2.74	2.774	5.769064	5.64911064
4.322	2.96	2.83	4.998624	5.452246
4.323	2.59	2.814	6.302134	5.50840344
4.324	2.98	2.8	4.929256	5.5576
4.325	2.8	2.854	5.5576	5.36814424
4.326	2.67	2.964	6.017046	4.98474144
4.327	3.23	2.958	4.071606	5.00556696
4.328	3.14	2.96	4.378344	4.998624
4.328	2.95	2.94	5.03335	5.068104
4.329	2.81	2.888	5.522454	5.24927616
4.331	2.57	2.85	6.373686	5.38215
4.332	2.97	2.81	4.963926	5.522454
4.332	2.95	2.818	5.03335	5.49435736
4.333	2.75	2.834	5.73375	5.43821784
4.335	2.85	2.846	5.38215	5.39616024
4.336	2.65	2.824	6.08815	5.47329664
4.336	3.03	2.858	4.756326	5.35414296
4.336	2.84	2.804	5.417184	5.54353824
4.337	2.92	2.87	5.137696	5.312166
4.338	2.58	2.874	6.337896	5.29818264
4.34	2.98	2.912	4.929256	5.16556416
4.341	3.05	2.898	4.68735	5.21437656
4.344	3.03	2.936	4.756326	5.08201344
4.345	2.85	2.912	5.38215	5.16556416
4.346	2.77	2.942	5.663206	5.06115096
4.347	2.86	2.956	5.347144	5.01251104
4.348	3.2	2.986	4.1736	4.90846744
4.348	3.1	3.038	4.5154	4.72872216
4.35	3	3.086	4.86	4.56347544
4.351	3.03	3.03	4.756326	4.756326
4.352	3.1	2.996	4.5154	4.87384224
4.353	2.92	3.07	5.137696	4.618486
4.355	2.93	3.142	5.102886	4.37150296
4.356	3.37	3.136	3.598966	4.39202944
4.356	3.39	3.15	3.531894	4.34415
4.356	3.07	3.162	4.618486	4.30315416
4.358	2.99	3.094	4.894614	4.53599704
4.36	2.99	3.028	4.894614	4.76322976
4.36	3.03	2.956	4.756326	5.01251104
4.361	3.06	2.966	4.652904	4.97780184
4.3628	2.71	2.97	5.875174	4.963926
4.364	3.04	2.946	4.721824	5.04724824
4.364	3.01	2.914	4.825414	5.15859544
4.367	2.91	2.94	5.172534	5.068104
4.368	2.9	2.884	5.2074	5.26324384
4.369	2.84	2.866	5.417184	5.32615384
4.372	2.76	2.842	5.698464	5.41017496
4.372	2.92	2.752	5.137696	5.72669056
4.372	2.79	2.82	5.592774	5.487336
4.374	2.45	2.804	6.80535	5.54353824
4.375	3.18	2.848	4.241736	5.38915456
4.376	2.68	2.89	5.981536	5.242294
4.377	3.14	3.016	4.378344	4.80467584
4.377	3	2.98	4.86	4.929256
4.38	3.08	2.996	4.584096	4.87384224
4.38	3	3.004	4.86	4.84616224
4.38	2.76	3.026	5.698464	4.77013464
4.383	3.18	3.006	4.241736	4.83924504
4.384	3.11	3.008	4.481094	4.83232896
4.384	2.98	3.098	4.929256	4.52226456
4.385	3.01	3.086	4.825414	4.56347544
4.388	3.21	3.068	4.139574	4.62536736
4.388	3.12	3.068	4.446816	4.62536736
4.39	3.02	3.094	4.790856	4.53599704
4.39	2.98	3.028	4.929256	4.76322976
4.392	3.14	2.976	4.378344	4.94312064
4.393	2.88	2.98	5.277216	4.929256
4.393	2.86	2.978	5.347144	4.93618776
4.396	3.04	2.972	4.721824	4.95698976
4.396	2.97	2.974	4.963926	4.95005464
4.396	3.11	3.04	4.481094	4.721824
4.398	2.89	3.028	5.242294	4.76322976
4.398	3.19	3.078	4.207654	4.59097176
4.4	2.98	3.072	4.929256	4.61160576
4.4	3.22	3.11	4.105576	4.481094
4.4	3.08	3.014	4.584096	4.81158744
4.401	3.08	3.014	4.584096	4.81158744
4.404	2.71	2.992	5.875174	4.88768896
4.404	2.98	2.942	4.929256	5.06115096
4.404	3.11	2.956	4.481094	5.01251104
4.406	2.83	2.992	5.452246	4.88768896
4.408	3.15	3.004	4.34415	4.84616224
4.409	2.89	2.998	5.242294	4.86692056
4.412	3.04	3.02	4.721824	4.790856
4.412	3.08	2.93	4.584096	5.102886
4.413	2.94	2.952	5.068104	5.02640256
4.415	2.7	2.934	5.9106	5.08896984
4.415	3	2.908	4.86	5.17950496
4.416	2.95	2.938	5.03335	5.07505816
4.418	2.95	2.986	5.03335	4.90846744
4.419	3.09	3.04	4.549734	4.721824
4.42	2.94	3.03	5.068104	4.756326
4.421	3.27	3.08	3.936006	4.584096
4.424	2.9	3.038	5.2074	4.72872216
4.425	3.2	3.05	4.1736	4.68735
4.425	2.88	2.98	5.277216	4.929256
4.428	3	2.928	4.86	5.10984576
4.431	2.92	2.874	5.137696	5.29818264
4.431	2.64	2.872	6.123744	5.30517376
4.434	2.93	2.848	5.102886	5.38915456
4.435	2.87	2.836	5.312166	5.43120544
4.438	2.88	2.88	5.277216	5.277216
4.439	2.86	2.824	5.347144	5.47329664
4.44	2.86	2.82	5.347144	5.487336
4.441	2.65	2.868	6.08815	5.31915936
4.444	2.85	2.922	5.38215	5.13073176
4.447	3.12	2.95	4.446816	5.03335
4.449	3.13	2.924	4.412566	5.12376864
4.45	3	2.944	4.86	5.05419904
4.453	2.52	2.882	6.553056	5.27022936
4.454	2.95	2.77	5.03335	5.663206
4.457	2.81	2.784	5.522454	5.61389184
4.4578	2.57	2.906	6.373686	5.18647704
4.461	3.07	2.892	4.618486	5.23531296
4.461	3.13	2.936	4.412566	5.08201344
4.461	2.88	2.982	5.277216	4.92232536
4.461	3.03	3.084	4.756326	4.57034784
4.464	2.8	3.022	5.5576	4.78394776
4.466	3.58	3.02	2.900296	4.790856
4.467	2.82	2.948	5.487336	5.04029856
4.47	2.87	3.008	5.312166	4.83232896
4.471	2.67	2.874	6.017046	5.29818264
4.471	3.1	2.848	4.5154	5.38915456
4.473	2.91	2.898	5.172534	5.21437656
4.474	2.69	2.928	5.946054	5.10984576
4.476	3.12	2.898	4.446816	5.21437656
4.478	2.82	2.884	5.487336	5.26324384
4.48	2.95	2.96	5.03335	4.998624
4.481	2.84	2.864	5.417184	5.33314944
4.482	3.07	2.904	4.618486	5.19345024
4.485	2.64	2.894	6.123744	5.22833304
4.487	3.02	2.946	4.790856	5.04724824
4.489	2.9	2.9	5.2074	5.2074
4.492	3.1	2.952	4.5154	5.02640256
4.492	2.84	2.93	5.417184	5.102886
4.492	2.9	2.926	5.2074	5.11680664
4.494	2.91	2.87	5.172534	5.312166
4.496	2.88	2.948	5.277216	5.04029856
4.497	2.82	2.99	5.487336	4.894614
4.498	3.23	2.994	4.071606	4.88076504
4.498	3.11	3.07	4.481094	4.618486
4.5	2.93	3.042	5.102886	4.71492696
4.502	3.26	3.024	3.969864	4.77704064
4.502	2.68	2.99	5.981536	4.894614
4.503	3.14	2.994	4.378344	4.88076504
4.504	2.94	2.886	5.068104	5.25625944
4.506	2.95	2.982	5.03335	4.92232536
4.509	2.72	2.938	5.839776	5.07505816
4.511	3.16	3.002	4.309984	4.85308056
4.514	2.92	3.036	5.137696	4.73562144
4.514	3.26	3.154	3.969864	4.33048024
4.515	3.12	3.104	4.446816	4.50167424
4.517	3.31	3.15	3.800854	4.34415
4.518	2.91	3.124	5.172534	4.43311264
4.519	3.15	3.082	4.34415	4.57722136
4.521	3.13	2.948	4.412566	5.04029856
4.523	2.91	2.94	5.172534	5.068104
4.524	2.64	2.908	6.123744	5.17950496
4.526	2.87	2.914	5.312166	5.15859544
4.528	2.99	2.89	4.894614	5.242294
4.528	3.16	2.918	4.309984	5.14466136
4.529	2.79	2.918	5.592774	5.14466136
4.53	2.78	2.912	5.627976	5.16556416
4.531	2.87	2.896	5.312166	5.22135424
4.532	2.96	2.924	4.998624	5.12376864
4.532	3.08	2.954	4.584096	5.01945624
4.533	2.93	2.996	5.102886	4.87384224
4.535	2.93	2.99	5.102886	4.894614
4.536	3.08	3.028	4.584096	4.76322976
4.537	2.93	3.054	5.102886	4.67356824
4.539	3.27	3.056	3.936006	4.66667904
4.539	3.06	3.064	4.652904	4.63913344
4.54	2.94	3.1	5.068104	4.5154
4.54	3.12	3.022	4.446816	4.78394776
4.541	3.11	3.048	4.481094	4.69424256
4.543	2.88	3.056	5.277216	4.66667904
4.544	3.19	3.024	4.207654	4.77704064
4.545	2.98	3.048	4.929256	4.69424256
4.547	2.96	3.082	4.998624	4.57722136
4.548	3.23	3.036	4.071606	4.73562144
4.549	3.05	3.066	4.68735	4.63224984
4.551	2.96	3.126	4.998624	4.42626264
4.552	3.13	3.138	4.412566	4.38518616
4.552	3.26	3.168	3.969864	4.28267136
4.553	3.29	3.228	3.868374	4.07839776
4.555	3.2	3.208	4.1736	4.14637696
4.556	3.26	3.242	3.969864	4.03087896
4.557	3.03	3.198	4.756326	4.18040856
4.557	3.43	3.22	3.398086	4.105576
4.559	3.07	3.216	4.618486	4.11917184
4.559	3.31	3.262	3.800854	3.96309016
4.56	3.24	3.18	4.037664	4.241736
4.561	3.26	3.196	3.969864	4.18721824
4.563	3.02	3.174	4.790856	4.26219864
4.563	3.15	3.144	4.34415	4.36466304
4.564	3.2	3.068	4.1736	4.62536736
4.565	3.09	3.058	4.549734	4.65979096
4.568	2.88	3.058	5.277216	4.65979096
4.568	2.97	3.032	4.963926	4.74942336
4.568	3.15	3.028	4.34415	4.76322976
4.57	3.07	3.084	4.618486	4.57034784
4.571	3.07	3.122	4.618486	4.43996376
4.571	3.16	3.11	4.309984	4.481094
4.572	3.16	3.106	4.309984	4.49481304
4.573	3.09	3.126	4.549734	4.42626264
4.575	3.05	3.076	4.68735	4.59784864
4.576	3.17	3.068	4.275846	4.62536736
4.576	2.91	3.042	5.172534	4.71492696
4.576	3.12	3.028	4.446816	4.76322976
4.578	2.96	3.048	4.998624	4.69424256
4.578	2.98	3.076	4.929256	4.59784864
4.58	3.27	3.038	3.936006	4.72872216
4.581	3.05	3.032	4.68735	4.74942336
4.581	2.93	3.034	5.102886	4.74252184
4.583	2.93	3.034	5.102886	4.74252184
4.583	2.99	2.998	4.894614	4.86692056
4.584	3.27	2.966	3.936006	4.97780184
